sov_line_id,project_id,project_name,line_number,description,scheduled_value,budgeted_labor,budgeted_material,total_budget,actual_labor_cost,actual_hours,actual_material_cost,total_actual_cost,total_billed,pct_complete,approved_co_value,pending_cos,realized_margin_pct,labor_variance_pct,material_variance_pct
PRJ-2021-263-SOV-15,PRJ-2021-263,Phoenix Elementary Campus - Climate Systems,15,Closeout Documentation & Training,121700,79500,29400,108900,24057.579999999994,292.0,0.0,24057.579999999994,118900,97.7,1200400.0,0,80.23,-69.74,-100.0
PRJ-2019-108-SOV-14,PRJ-2019-108,Richmond Elementary Campus - Climate Systems,14,Startup & Commissioning Support,266900,153800,89100,242900,52685.36999999995,604.0,0.0,52685.36999999995,261200,97.9,2288000.0,0,80.26,-65.74,-100.0
PRJ-2021-279-SOV-14,PRJ-2021-279,Baltimore Data Center - Precision Cooling Systems,14,Startup & Commissioning Support,161500,89100,63200,152300,31855.569999999992,390.0,0.0,31855.569999999992,157800,97.7,751700.0,0,80.28,-64.25,-100.0
PRJ-2019-092-SOV-02,PRJ-2019-092,Raleigh Corporate Campus - HVAC Systems,2,Submittals & Engineering,485900,271500,122200,393700,95776.91000000009,1156.0,0.0,95776.91000000009,485900,100.0,796400.0,0,80.29,-64.72,-100.0
PRJ-2018-043-SOV-14,PRJ-2018-043,Salt Lake City High School - New Construction,14,Startup & Commissioning Support,185900,106200,72900,179100,36623.97999999999,432.0,0.0,36623.97999999999,181800,97.8,1754600.0,0,80.3,-65.51,-100.0
PRJ-2019-093-SOV-15,PRJ-2019-093,Baltimore Middle School - HVAC Systems,15,Closeout Documentation & Training,144000,91000,53900,144900,28360.789999999986,322.0,0.0,28360.789999999986,140600,97.6,967300.0,0,80.31,-68.83,-100.0
PRJ-2019-145-SOV-13,PRJ-2019-145,Oklahoma City Mixed-Income Housing - Climate Control,13,"Testing, Adjusting & Balancing (TAB)",168400,109900,0,236000,33140.69999999999,402.0,0.0,33140.69999999999,164600,97.7,126100.0,0,80.32,-69.84,
PRJ-2018-005-SOV-15,PRJ-2018-005,Phoenix Senior Living - HVAC Upgrade,15,Closeout Documentation & Training,139600,83600,34800,118400,27401.149999999987,342.0,0.0,27401.149999999987,136000,97.4,831000.0,0,80.37,-67.22,-100.0
PRJ-2019-105-SOV-02,PRJ-2019-105,Raleigh Mixed-Income Housing - Climate Control,2,Submittals & Engineering,346600,202200,125500,327700,67933.87999999995,768.0,0.0,67933.87999999995,346600,100.0,597300.0,0,80.4,-66.4,-100.0
PRJ-2020-218-SOV-13,PRJ-2020-218,Portland Middle School - HVAC Systems,13,"Testing, Adjusting & Balancing (TAB)",234700,124500,0,301200,45849.48999999997,554.0,0.0,45849.48999999997,229400,97.7,977500.0,0,80.46,-63.17,
PRJ-2019-125-SOV-15,PRJ-2019-125,Boston Mixed-Income Housing - Climate Control,15,Closeout Documentation & Training,260500,163700,117100,280800,50887.77999999996,576.0,0.0,50887.77999999996,255100,97.9,1381700.0,0,80.47,-68.91,-100.0
PRJ-2018-035-SOV-15,PRJ-2018-035,Indianapolis Apartment Complex - MEP,15,Closeout Documentation & Training,125000,77500,39700,117200,24389.6,296.0,0.0,24389.6,121800,97.4,1522600.0,0,80.49,-68.53,-100.0
PRJ-2018-069-SOV-02,PRJ-2018-069,Boston Colocation Facility - HVAC,2,Submittals & Engineering,509100,296200,174100,470300,99205.13000000009,1198.0,0.0,99205.13000000009,509100,100.0,2706100.0,0,80.51,-66.51,-100.0
PRJ-2023-390-SOV-14,PRJ-2023-390,Louisville Apartment Complex - MEP,14,Startup & Commissioning Support,237000,173500,107200,280700,46062.92999999997,542.0,0.0,46062.92999999997,232000,97.9,1273300.0,0,80.56,-73.45,-100.0
PRJ-2020-198-SOV-15,PRJ-2020-198,Minneapolis Elementary Campus - Climate Systems,15,Closeout Documentation & Training,157700,119500,42300,161800,30650.709999999992,358.0,0.0,30650.709999999992,153700,97.5,1292400.0,0,80.56,-74.35,-100.0
PRJ-2021-244-SOV-15,PRJ-2021-244,Minneapolis Colocation Facility - HVAC,15,Closeout Documentation & Training,183600,116800,71100,187900,35674.08999999998,408.0,0.0,35674.08999999998,179600,97.8,799800.0,0,80.57,-69.46,-100.0
PRJ-2018-076-SOV-15,PRJ-2018-076,Pittsburgh Surgery Center - Climate Control,15,Closeout Documentation & Training,228300,157100,87900,245000,44315.01999999998,472.0,0.0,44315.01999999998,223000,97.7,1411100.0,0,80.59,-71.79,-100.0
PRJ-2021-310-SOV-02,PRJ-2021-310,Las Vegas Senior Living - HVAC Upgrade,2,Submittals & Engineering,439700,301600,190900,492500,85175.82000000002,988.0,0.0,85175.82000000002,439700,100.0,1952600.0,0,80.63,-71.76,-100.0
PRJ-2019-125-SOV-14,PRJ-2019-125,Boston Mixed-Income Housing - Climate Control,14,Startup & Commissioning Support,282100,175200,94100,269300,54553.63999999995,608.0,0.0,54553.63999999995,276300,97.9,1381700.0,0,80.66,-68.86,-100.0
PRJ-2021-264-SOV-15,PRJ-2021-264,Boston Edge Data Center - Thermal Management,15,Closeout Documentation & Training,339200,237700,111000,348700,65177.21999999997,798.0,0.0,65177.21999999997,331800,97.8,2340900.0,0,80.79,-72.58,-100.0
PRJ-2020-200-SOV-13,PRJ-2020-200,Boston Senior Living - HVAC Upgrade,13,"Testing, Adjusting & Balancing (TAB)",157500,97000,0,228100,30204.559999999994,354.0,0.0,30204.559999999994,153500,97.5,690500.0,0,80.82,-68.86,
PRJ-2021-287-SOV-15,PRJ-2021-287,Minneapolis Corporate Campus - HVAC Systems,15,Closeout Documentation & Training,166400,109800,52800,162600,31907.369999999984,352.0,0.0,31907.369999999984,162400,97.6,85300.0,0,80.82,-70.94,-100.0
PRJ-2019-081-SOV-02,PRJ-2019-081,Indianapolis Surgery Center - Climate Control,2,Submittals & Engineering,1336800,853600,345900,1199500,256405.42000000004,2954.0,0.0,256405.42000000004,1336800,100.0,4659000.0,0,80.82,-69.96,-100.0
PRJ-2018-022-SOV-02,PRJ-2018-022,Tampa Office Park - Core & Shell MEP,2,Submittals & Engineering,778500,432700,334600,767300,148765.3600000002,1788.0,0.0,148765.3600000002,778500,100.0,4652700.0,0,80.89,-65.62,-100.0
PRJ-2018-034-SOV-14,PRJ-2018-034,Boston Colocation Facility - HVAC,14,Startup & Commissioning Support,396000,216400,133200,349600,75553.83,864.0,0.0,75553.83,387400,97.8,1725300.0,0,80.92,-65.09,-100.0
PRJ-2018-031-SOV-01,PRJ-2018-031,Kansas City Surgery Center - Climate Control,1,General Conditions & Project Management,2772600,1773600,799100,2572700,526764.5100000006,6108.0,0.0,526764.5100000006,2772600,100.0,2347700.0,0,81.0,-70.3,-100.0
PRJ-2019-097-SOV-13,PRJ-2019-097,Cincinnati Mixed-Use Tower - Mechanical,13,"Testing, Adjusting & Balancing (TAB)",211600,117600,0,287100,40201.54999999999,462.0,0.0,40201.54999999999,207100,97.9,931800.0,0,81.0,-65.82,
PRJ-2021-299-SOV-13,PRJ-2021-299,Boston Colocation Facility - HVAC,13,"Testing, Adjusting & Balancing (TAB)",213200,131400,0,309900,40497.449999999975,446.0,0.0,40497.449999999975,208600,97.8,852800.0,0,81.0,-69.18,
PRJ-2018-023-SOV-14,PRJ-2018-023,Richmond High School - New Construction,14,Startup & Commissioning Support,221100,144500,66800,211300,41784.369999999966,468.0,0.0,41784.369999999966,215800,97.6,770800.0,0,81.1,-71.08,-100.0
PRJ-2020-202-SOV-15,PRJ-2020-202,Salt Lake City Corporate Campus - HVAC Systems,15,Closeout Documentation & Training,296600,170400,104600,275000,56067.08999999996,656.0,0.0,56067.08999999996,290300,97.9,6492200.0,0,81.1,-67.1,-100.0
PRJ-2020-230-SOV-14,PRJ-2020-230,Atlanta Residential Tower - HVAC Systems,14,Startup & Commissioning Support,138700,85400,50700,136100,26193.81999999999,314.0,0.0,26193.81999999999,135400,97.6,244300.0,0,81.11,-69.33,-100.0
PRJ-2018-024-SOV-01,PRJ-2018-024,Raleigh Edge Data Center - Thermal Management,1,General Conditions & Project Management,1600400,955100,723800,1678900,301871.46000000014,3476.0,0.0,301871.46000000014,1600400,100.0,3171100.0,0,81.14,-68.39,-100.0
PRJ-2020-238-SOV-15,PRJ-2020-238,Nashville Middle School - HVAC Systems,15,Closeout Documentation & Training,146000,94600,41200,135800,27490.79999999998,320.0,0.0,27490.79999999998,142700,97.7,645000.0,0,81.17,-70.94,-100.0
PRJ-2023-398-SOV-13,PRJ-2023-398,Denver Middle School - HVAC Systems,13,"Testing, Adjusting & Balancing (TAB)",240100,138300,0,314100,45159.78999999998,488.0,0.0,45159.78999999998,234700,97.8,886700.0,0,81.19,-67.35,
PRJ-2020-231-SOV-13,PRJ-2020-231,Houston Medical Campus - New HVAC Installation,13,"Testing, Adjusting & Balancing (TAB)",233000,123500,0,298600,43823.42999999997,508.0,0.0,43823.42999999997,228200,97.9,2076500.0,0,81.19,-64.52,
PRJ-2018-023-SOV-13,PRJ-2018-023,Richmond High School - New Construction,13,"Testing, Adjusting & Balancing (TAB)",274300,166700,0,389800,51559.87999999996,582.0,0.0,51559.87999999996,267700,97.6,770800.0,0,81.2,-69.07,
PRJ-2020-207-SOV-14,PRJ-2020-207,Salt Lake City Office Park - Core & Shell MEP,14,Startup & Commissioning Support,95900,56600,26900,83500,18005.25,226.0,0.0,18005.25,93700,97.7,157800.0,0,81.22,-68.19,-100.0
PRJ-2020-234-SOV-01,PRJ-2020-234,Pittsburgh Cloud Campus Phase 1 - Cooling,1,General Conditions & Project Management,1288300,906100,324700,1230800,241736.8900000004,2766.0,0.0,241736.8900000004,1288300,100.0,1021800.0,0,81.24,-73.32,-100.0
PRJ-2019-126-SOV-01,PRJ-2019-126,Cincinnati Surgery Center - Climate Control,1,General Conditions & Project Management,2846600,1688400,769700,2458100,533584.9099999999,6020.0,0.0,533584.9099999999,2846600,100.0,10305700.0,0,81.26,-68.4,-100.0
PRJ-2021-291-SOV-02,PRJ-2021-291,Columbus Hospital - Mechanical Systems Renovation,2,Submittals & Engineering,937000,544200,350800,895000,175403.1000000001,2062.0,0.0,175403.1000000001,937000,100.0,2255400.0,0,81.28,-67.77,-100.0
PRJ-2019-104-SOV-01,PRJ-2019-104,Atlanta Edge Data Center - Thermal Management,1,General Conditions & Project Management,1211100,827600,476400,1304000,226516.6700000003,2626.0,0.0,226516.6700000003,1211100,100.0,1026700.0,0,81.3,-72.63,-100.0
PRJ-2021-284-SOV-14,PRJ-2021-284,Richmond Cloud Campus Phase 1 - Cooling,14,Startup & Commissioning Support,140100,81400,51900,133300,26179.309999999987,336.0,0.0,26179.309999999987,136500,97.4,90900.0,0,81.31,-67.84,-100.0
PRJ-2019-148-SOV-14,PRJ-2019-148,Las Vegas Middle School - HVAC Systems,14,Startup & Commissioning Support,197500,122100,72300,194400,36807.70999999997,464.0,0.0,36807.70999999997,192900,97.7,645600.0,0,81.36,-69.85,-100.0
PRJ-2021-254-SOV-14,PRJ-2021-254,Baltimore Edge Data Center - Thermal Management,14,Startup & Commissioning Support,193200,136900,56900,193800,35996.859999999986,406.0,0.0,35996.859999999986,189100,97.9,608400.0,0,81.37,-73.71,-100.0
PRJ-2023-397-SOV-02,PRJ-2023-397,Sacramento Corporate Campus - HVAC Systems,2,Submittals & Engineering,726300,487800,228600,716400,135140.20000000016,1514.0,0.0,135140.20000000016,726300,100.0,3012800.0,0,81.39,-72.3,-100.0
PRJ-2018-068-SOV-14,PRJ-2018-068,Tampa Unified School District - HVAC Modernization,14,Startup & Commissioning Support,213900,138000,67000,205000,39799.859999999986,456.0,0.0,39799.859999999986,208900,97.7,356900.0,0,81.39,-71.16,-100.0
PRJ-2018-038-SOV-15,PRJ-2018-038,Columbus Unified School District - HVAC Modernization,15,Closeout Documentation & Training,119000,71600,34100,105700,22134.309999999998,280.0,0.0,22134.309999999998,116200,97.6,874900.0,0,81.4,-69.09,-100.0
PRJ-2020-196-SOV-02,PRJ-2020-196,Baltimore Surgery Center - Climate Control,2,Submittals & Engineering,1142400,824200,411200,1235400,212159.71000000017,2412.0,0.0,212159.71000000017,1142400,100.0,4798500.0,0,81.43,-74.26,-100.0
PRJ-2021-309-SOV-15,PRJ-2021-309,Portland Colocation Facility - HVAC,15,Closeout Documentation & Training,283700,182500,99500,282000,52579.72999999996,638.0,0.0,52579.72999999996,277600,97.8,3112900.0,0,81.47,-71.19,-100.0
PRJ-2023-386-SOV-02,PRJ-2023-386,Sacramento Regional Medical Center - HVAC Upgrade,2,Submittals & Engineering,504200,284900,160100,445000,93310.40000000007,1068.0,0.0,93310.40000000007,504200,100.0,296800.0,0,81.49,-67.25,-100.0
PRJ-2020-240-SOV-13,PRJ-2020-240,Atlanta Residential Tower - HVAC Systems,13,"Testing, Adjusting & Balancing (TAB)",236700,132900,0,316700,43813.54999999997,498.0,0.0,43813.54999999997,231400,97.8,1267200.0,0,81.49,-67.03,
PRJ-2018-060-SOV-15,PRJ-2018-060,Boston Apartment Complex - MEP,15,Closeout Documentation & Training,118200,67100,45800,112900,21830.08,240.0,0.0,21830.08,115600,97.8,258700.0,0,81.53,-67.47,-100.0
PRJ-2021-277-SOV-02,PRJ-2021-277,Houston Business Center - MEP Systems,2,Submittals & Engineering,338500,184800,116700,301500,62441.20999999995,726.0,0.0,62441.20999999995,338500,100.0,703500.0,0,81.55,-66.21,-100.0
PRJ-2021-305-SOV-13,PRJ-2021-305,Albuquerque Senior Living - HVAC Upgrade,13,"Testing, Adjusting & Balancing (TAB)",261500,182700,0,382400,48192.31999999996,574.0,0.0,48192.31999999996,255700,97.8,1490600.0,0,81.57,-73.62,
PRJ-2018-010-SOV-01,PRJ-2018-010,San Antonio Mixed-Income Housing - Climate Control,1,General Conditions & Project Management,953100,608700,346700,955400,175430.78000000017,2060.0,0.0,175430.78000000017,953100,100.0,408000.0,0,81.59,-71.18,-100.0
PRJ-2020-215-SOV-02,PRJ-2020-215,Phoenix Residential Tower - HVAC Systems,2,Submittals & Engineering,917700,511600,273600,785200,168991.2900000003,1926.0,0.0,168991.2900000003,917700,100.0,3185300.0,0,81.59,-66.97,-100.0
PRJ-2022-337-SOV-01,PRJ-2022-337,Oklahoma City Corporate Campus - HVAC Systems,1,General Conditions & Project Management,1836500,1198600,750700,1949300,337940.6000000001,3928.0,0.0,337940.6000000001,1836500,100.0,3835300.0,0,81.6,-71.81,-100.0
PRJ-2020-171-SOV-15,PRJ-2020-171,Las Vegas Surgery Center - Climate Control,15,Closeout Documentation & Training,88500,50600,31400,82000,16277.250000000002,190.0,0.0,16277.250000000002,86200,97.4,152100.0,0,81.61,-67.83,-100.0
PRJ-2018-020-SOV-13,PRJ-2018-020,Chicago Mixed-Income Housing - Climate Control,13,"Testing, Adjusting & Balancing (TAB)",248800,165800,0,359300,45737.169999999955,540.0,0.0,45737.169999999955,243100,97.7,1441500.0,0,81.62,-72.41,
PRJ-2023-385-SOV-13,PRJ-2023-385,Houston Senior Living - HVAC Upgrade,13,"Testing, Adjusting & Balancing (TAB)",244700,151700,0,354000,44798.049999999974,506.0,0.0,44798.049999999974,239300,97.8,1506500.0,0,81.69,-70.47,
PRJ-2021-255-SOV-02,PRJ-2021-255,Louisville Apartment Complex - MEP,2,Submittals & Engineering,397600,274700,132200,406900,72551.24999999996,846.0,0.0,72551.24999999996,397600,100.0,254200.0,0,81.75,-73.59,-100.0
PRJ-2023-398-SOV-14,PRJ-2023-398,Denver Middle School - HVAC Systems,14,Startup & Commissioning Support,197800,104500,46200,150700,36078.419999999984,424.0,0.0,36078.419999999984,193300,97.7,886700.0,0,81.76,-65.48,-100.0
PRJ-2018-073-SOV-15,PRJ-2018-073,Minneapolis Middle School - HVAC Systems,15,Closeout Documentation & Training,69000,43600,21500,65100,12557.28,154.0,0.0,12557.28,67300,97.5,350400.0,0,81.8,-71.2,-100.0
PRJ-2021-251-SOV-02,PRJ-2021-251,Raleigh Surgery Center - Climate Control,2,Submittals & Engineering,1111500,649900,368700,1018600,202210.2500000001,2352.0,0.0,202210.2500000001,1111500,100.0,5910500.0,0,81.81,-68.89,-100.0
PRJ-2020-239-SOV-01,PRJ-2020-239,Nashville Edge Data Center - Thermal Management,1,General Conditions & Project Management,1987100,1394100,671900,2066000,360666.3900000002,4154.0,0.0,360666.3900000002,1987100,100.0,4660800.0,0,81.85,-74.13,-100.0
PRJ-2019-092-SOV-15,PRJ-2019-092,Raleigh Corporate Campus - HVAC Systems,15,Closeout Documentation & Training,187600,111800,66000,177800,34049.049999999996,400.0,0.0,34049.049999999996,183000,97.5,796400.0,0,81.85,-69.54,-100.0
PRJ-2021-316-SOV-02,PRJ-2021-316,Portland Medical Campus - New HVAC Installation,2,Submittals & Engineering,751100,455900,233400,689300,135914.47000000018,1620.0,0.0,135914.47000000018,751100,100.0,2062100.0,0,81.9,-70.19,-100.0
PRJ-2021-299-SOV-14,PRJ-2021-299,Boston Colocation Facility - HVAC,14,Startup & Commissioning Support,230300,162100,77800,239900,41624.21999999998,480.0,0.0,41624.21999999998,224700,97.6,852800.0,0,81.93,-74.32,-100.0
PRJ-2019-112-SOV-15,PRJ-2019-112,Atlanta Mixed-Use Tower - Mechanical,15,Closeout Documentation & Training,120300,62300,30300,92600,21687.979999999996,246.0,0.0,21687.979999999996,117600,97.8,687100.0,0,81.97,-65.19,-100.0
PRJ-2020-204-SOV-01,PRJ-2020-204,Sacramento Edge Data Center - Thermal Management,1,General Conditions & Project Management,1526600,870400,640700,1511100,274864.2500000004,3162.0,0.0,274864.2500000004,1526600,100.0,925800.0,0,82.0,-68.42,-100.0
PRJ-2021-317-SOV-13,PRJ-2021-317,Salt Lake City Corporate Campus - HVAC Systems,13,"Testing, Adjusting & Balancing (TAB)",80300,59800,0,127000,14416.100000000004,182.0,0.0,14416.100000000004,78000,97.1,-8600.0,0,82.05,-75.89,
PRJ-2022-349-SOV-15,PRJ-2022-349,Boston Data Center - Precision Cooling Systems,15,Closeout Documentation & Training,205800,124500,89200,213700,36895.49999999999,422.0,0.0,36895.49999999999,201000,97.7,1982400.0,0,82.07,-70.37,-100.0
PRJ-2019-100-SOV-14,PRJ-2019-100,Richmond Mixed-Income Housing - Climate Control,14,Startup & Commissioning Support,155400,108600,53400,162000,27744.159999999985,312.0,0.0,27744.159999999985,152200,97.9,220900.0,0,82.15,-74.45,-100.0
PRJ-2018-009-SOV-15,PRJ-2018-009,Houston Edge Data Center - Thermal Management,15,Closeout Documentation & Training,183400,127700,66600,194300,32711.86999999998,378.0,0.0,32711.86999999998,179000,97.6,427800.0,0,82.16,-74.38,-100.0
PRJ-2022-339-SOV-14,PRJ-2022-339,Pittsburgh Colocation Facility - HVAC,14,Startup & Commissioning Support,356400,194100,115300,309400,63561.159999999945,796.0,0.0,63561.159999999945,348200,97.7,3603600.0,0,82.17,-67.25,-100.0
PRJ-2021-310-SOV-01,PRJ-2021-310,Las Vegas Senior Living - HVAC Upgrade,1,General Conditions & Project Management,1359400,767300,442900,1210200,242164.69000000035,2868.0,0.0,242164.69000000035,1359400,100.0,1952600.0,0,82.19,-68.44,-100.0
PRJ-2018-079-SOV-15,PRJ-2018-079,Baltimore Colocation Facility - HVAC,15,Closeout Documentation & Training,196600,112500,76500,189000,34938.80999999999,418.0,0.0,34938.80999999999,192200,97.8,2767800.0,0,82.23,-68.94,-100.0
PRJ-2019-134-SOV-13,PRJ-2019-134,Minneapolis Cloud Campus Phase 1 - Cooling,13,"Testing, Adjusting & Balancing (TAB)",154500,102700,0,231600,27449.189999999995,316.0,0.0,27449.189999999995,151100,97.8,508700.0,0,82.23,-73.27,
PRJ-2018-027-SOV-14,PRJ-2018-027,Albuquerque Mixed-Use Tower - Mechanical,14,Startup & Commissioning Support,301900,155200,114900,270100,53445.999999999956,636.0,0.0,53445.999999999956,295000,97.7,2053900.0,0,82.3,-65.56,-100.0
PRJ-2022-328-SOV-15,PRJ-2022-328,Richmond High School - New Construction,15,Closeout Documentation & Training,168000,105600,73500,179100,29722.719999999983,324.0,0.0,29722.719999999983,163800,97.5,1236100.0,0,82.31,-71.85,-100.0
PRJ-2018-062-SOV-15,PRJ-2018-062,Chicago Business Center - MEP Systems,15,Closeout Documentation & Training,258000,139500,89700,229200,45643.83999999997,540.0,0.0,45643.83999999997,252000,97.7,1796100.0,0,82.31,-67.28,-100.0
PRJ-2019-104-SOV-02,PRJ-2019-104,Atlanta Edge Data Center - Thermal Management,2,Submittals & Engineering,373700,235100,126500,361600,66053.11999999995,788.0,0.0,66053.11999999995,373700,100.0,1026700.0,0,82.32,-71.9,-100.0
PRJ-2021-320-SOV-15,PRJ-2021-320,Raleigh Apartment Complex - MEP,15,Closeout Documentation & Training,359300,253200,111800,365000,63404.87999999996,766.0,0.0,63404.87999999996,351300,97.8,2309000.0,0,82.35,-74.96,-100.0
PRJ-2022-335-SOV-15,PRJ-2022-335,Louisville Mixed-Income Housing - Climate Control,15,Closeout Documentation & Training,220800,132500,70800,203300,38877.929999999986,466.0,0.0,38877.929999999986,216100,97.9,668200.0,0,82.39,-70.66,-100.0
PRJ-2019-111-SOV-14,PRJ-2019-111,Louisville Surgery Center - Climate Control,14,Startup & Commissioning Support,224800,125600,98100,223700,39582.65999999998,440.0,0.0,39582.65999999998,220100,97.9,763200.0,0,82.39,-68.49,-100.0
PRJ-2019-097-SOV-14,PRJ-2019-097,Cincinnati Mixed-Use Tower - Mechanical,14,Startup & Commissioning Support,173800,117000,45800,162800,30545.329999999987,354.0,0.0,30545.329999999987,170100,97.9,931800.0,0,82.43,-73.89,-100.0
PRJ-2022-354-SOV-02,PRJ-2022-354,Las Vegas Colocation Facility - HVAC,2,Submittals & Engineering,401100,213100,157800,370900,70451.93999999996,844.0,0.0,70451.93999999996,401100,100.0,851000.0,0,82.44,-66.94,-100.0
